row_id,order_id,customer_id,product_id,sales,quantity,discount,profit,city,state,postal_code,customer_name,segment,region,product_name,category
138,CA-2013-145583,LC-16885,OFF-BI-10004781,76.176,3,0.2,26.6616,Roseville,California,95661,Lena Creighton,Consumer,West,GBC Wire Binding Strips,Office Supplies
139,CA-2013-145583,LC-16885,OFF-SU-10001218,65.88,6,0.0,18.4464,Roseville,California,95661,Lena Creighton,Consumer,West,Fiskars Softgrip Scissors,Office Supplies
140,CA-2013-145583,LC-16885,FUR-FU-10001706,43.12,14,0.0,20.6976,Roseville,California,95661,Lena Creighton,Consumer,West,Longer-Life Soft White Bulbs,Furniture
141,CA-2013-110366,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35,Philadelphia,Pennsylvania,19140,Jonathan Doherty,Corporate,East,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock,Furniture
142,CA-2014-106180,SH-19975,OFF-AR-10000940,8.82,3,0.0,2.3814,San Francisco,California,94122,Sally Hughsby,Corporate,South,Newell 343,Office Supplies
143,CA-2014-106180,SH-19975,OFF-EN-10004030,10.86,3,0.0,5.1042,San Francisco,California,94122,Sally Hughsby,Corporate,South,Convenience Packs of Business Envelopes,Office Supplies
144,CA-2014-106180,SH-19975,OFF-PA-10004327,143.7,3,0.0,68.976,San Francisco,California,94122,Sally Hughsby,Corporate,South,Xerox 1911,Office Supplies
145,CA-2014-155376,SG-20080,OFF-AP-10001058,839.43,3,0.0,218.2518,Independence,Missouri,64055,Sandra Glassco,Consumer,Central,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies
146,CA-2012-110744,HA-14920,OFF-ST-10003656,671.93,7,0.0,20.1579,Pasadena,California,91104,Helen Andreada,Consumer,West,Safco Industrial Wire Shelving,Office Supplies
147,CA-2011-110072,MG-17680,FUR-FU-10000521,93.888,4,0.2,12.9096,Newark,Ohio,43055,Maureen Gastineau,Home Office,West,Seth Thomas 14 Putty-Colored Wall Clock,Furniture
148,CA-2013-114489,JE-16165,TEC-PH-10000215,384.45,11,0.0,103.8015,Franklin,Wisconsin,53132,Justin Ellison,Corporate,South,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology
149,CA-2013-114489,JE-16165,TEC-PH-10001448,149.97,3,0.0,5.9988,Franklin,Wisconsin,53132,Justin Ellison,Corporate,South,Anker Astro 15000mAh USB Portable Charger,Technology
150,CA-2013-114489,JE-16165,FUR-CH-10000454,1951.84,8,0.0,585.552,Franklin,Wisconsin,53132,Justin Ellison,Corporate,South,Hon Deluxe Fabric Upholstered Stacking Chairs/Rounded Back,Furniture
151,CA-2013-114489,JE-16165,OFF-BI-10002735,171.55,5,0.0,80.6285,Franklin,Wisconsin,53132,Justin Ellison,Corporate,South,GBC Prestige Therm-A-Bind Covers,Office Supplies
152,CA-2013-158834,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.766,Scottsdale,Arizona,85254,Tamara Willingham,Home Office,West,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies
153,CA-2013-158834,TW-21025,TEC-PH-10001254,203.184,2,0.2,15.2388,Scottsdale,Arizona,85254,Tamara Willingham,Home Office,West,Jabra BIZ 2300 Duo QD Duo Corded Headset,Technology
154,CA-2012-124919,SP-20650,OFF-PA-10001950,58.38,7,0.0,26.271,San Jose,California,95123,Stephanie Phelps,Corporate,Central,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies
155,CA-2012-124919,SP-20650,OFF-PA-10002254,105.52,4,0.0,48.5392,San Jose,California,95123,Stephanie Phelps,Corporate,Central,Xerox 1883,Office Supplies
156,CA-2012-124919,SP-20650,OFF-ST-10001590,80.88,6,0.0,21.0288,San Jose,California,95123,Stephanie Phelps,Corporate,Central,Tenex Personal Project File with Scoop Front Design/Black,Office Supplies
157,CA-2012-118948,NK-18490,OFF-AR-10001547,6.63,3,0.0,1.7901,Seattle,Washington,98105,Neil Knudson,Home Office,East,Newell 311,Office Supplies
158,CA-2011-104269,DB-13060,FUR-CH-10004063,457.568,2,0.2,51.4764,Seattle,Washington,98115,Dave Brooks,Consumer,East,Global Deluxe High-Back Manager's Chair,Furniture
159,CA-2013-114104,NP-18670,OFF-LA-10002475,14.62,2,0.0,6.8714,Edmond,Oklahoma,73034,Nora Paige,Consumer,West,Avery 519,Office Supplies
160,CA-2013-114104,NP-18670,TEC-PH-10004536,944.93,7,0.0,236.2325,Edmond,Oklahoma,73034,Nora Paige,Consumer,West,Avaya 5420 Digital phone,Technology
161,CA-2013-162733,TT-21070,OFF-PA-10002751,5.98,1,0.0,2.691,Los Angeles,California,90045,Ted Trevino,Consumer,South,Xerox 1920,Office Supplies
162,CA-2012-119697,EM-13960,TEC-AC-10003657,54.384,2,0.2,1.3596,Philadelphia,Pennsylvania,19134,Eric Murdock,Consumer,West,Lenovo 17-Key USB Numeric Keypad,Technology
163,CA-2013-154508,RD-19900,OFF-EN-10001990,28.4,5,0.0,13.348,Carlsbad,New Mexico,88220,Ruben Dartt,Consumer,West,Staples,Office Supplies
164,CA-2013-113817,MJ-17740,OFF-BI-10004002,27.68,2,0.2,9.688,Seattle,Washington,98115,Max Jones,Consumer,South,Wilson Jones International Size A4 Ring Binders,Office Supplies
165,CA-2011-139892,BM-11140,OFF-AR-10004441,9.936,3,0.2,2.7324,San Antonio,Texas,78207,Becky Martin,Consumer,East,BIC Brite Liner Highlighters,Office Supplies
166,CA-2011-139892,BM-11140,TEC-MA-10000822,8159.952,8,0.4,-1359.992,San Antonio,Texas,78207,Becky Martin,Consumer,East,Lexmark MX611dhe Monochrome Laser Printer,Technology
167,CA-2011-139892,BM-11140,OFF-ST-10000991,275.928,3,0.2,-58.6347,San Antonio,Texas,78207,Becky Martin,Consumer,East,Space Solutions HD Industrial Steel Shelving.,Office Supplies
168,CA-2011-139892,BM-11140,FUR-CH-10004287,1740.06,9,0.3,-24.858,San Antonio,Texas,78207,Becky Martin,Consumer,East,SAFCO Arco Folding Chair,Furniture
169,CA-2011-139892,BM-11140,OFF-AR-10002656,32.064,6,0.2,6.8136,San Antonio,Texas,78207,Becky Martin,Consumer,East,Sanford Liquid Accent Highlighters,Office Supplies
170,CA-2011-139892,BM-11140,OFF-AP-10002518,177.98,5,0.8,-453.849,San Antonio,Texas,78207,Becky Martin,Consumer,East,Kensington 7 Outlet MasterPiece Power Center,Office Supplies
171,CA-2011-139892,BM-11140,TEC-PH-10003931,143.976,3,0.2,8.9985,San Antonio,Texas,78207,Becky Martin,Consumer,East,JBL Micro Wireless Portable Bluetooth Speaker,Technology
172,CA-2011-118962,CS-12130,OFF-PA-10000659,20.94,3,0.0,9.8418,Los Angeles,California,90004,Chad Sievert,Consumer,Central,Adams Phone Message Book/Professional/400 Message Capacity/5 3/6” x 11”,Office Supplies
173,CA-2011-118962,CS-12130,OFF-PA-10001144,110.96,2,0.0,53.2608,Los Angeles,California,90004,Chad Sievert,Consumer,Central,Xerox 1913,Office Supplies
174,CA-2011-118962,CS-12130,FUR-CH-10003817,340.144,7,0.2,21.259,Los Angeles,California,90004,Chad Sievert,Consumer,Central,Global Value Steno Chair/Gray,Furniture
175,US-2011-100853,JB-15400,OFF-AP-10000891,52.448,2,0.8,-131.12,Chicago,Illinois,60623,Jennifer Braxton,Corporate,West,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies
176,US-2011-100853,JB-15400,OFF-LA-10003148,20.16,4,0.2,6.552,Chicago,Illinois,60623,Jennifer Braxton,Corporate,West,Avery 51,Office Supplies
177,US-2014-152366,SJ-20500,OFF-AP-10002684,97.264,4,0.8,-243.16,Houston,Texas,77036,Shirley Jackson,Consumer,East,Acco 7-Outlet Masterpiece Power Center/Wihtout Fax/Phone Line Protection,Office Supplies
178,US-2012-101511,JE-15745,FUR-CH-10004698,396.802,7,0.3,-11.3372,Newark,Ohio,43055,Joel Eaton,Consumer,West,Padded Folding Chairs/Black/4/Carton,Furniture
179,US-2012-101511,JE-15745,OFF-SU-10002189,15.88,5,0.2,-3.7715,Newark,Ohio,43055,Joel Eaton,Consumer,West,Acme Rosewood Handle Letter Opener,Office Supplies
180,CA-2012-137225,JK-15640,OFF-AR-10001940,3.28,1,0.0,1.4104,New York City,New York,10009,Jim Kriz,Home Office,East,Sanford Colorific Eraseable Coloring Pencils/12 Count,Office Supplies
181,CA-2011-166191,DK-13150,OFF-ST-10003455,24.816,2,0.2,1.8612,Decatur,Illinois,62521,David Kendrick,Corporate,East,Tenex File Box/Personal Filing Tote with Lid/Black,Office Supplies
182,CA-2011-166191,DK-13150,TEC-AC-10004659,408.744,7,0.2,76.6395,Decatur,Illinois,62521,David Kendrick,Corporate,East,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology
183,CA-2011-158274,RM-19675,TEC-PH-10003273,503.96,4,0.0,131.0296,Monroe,Louisiana,71203,Robert Marley,Home Office,East,AT&T TR1909W,Technology
184,CA-2011-158274,RM-19675,TEC-PH-10004896,149.95,5,0.0,41.986,Monroe,Louisiana,71203,Robert Marley,Home Office,East,Nokia Lumia 521 (T-Mobile),Technology
185,CA-2011-158274,RM-19675,TEC-AC-10002345,29.0,2,0.0,7.25,Monroe,Louisiana,71203,Robert Marley,Home Office,East,HP Standard 104 key PS/2 Keyboard,Technology
186,CA-2013-105018,SK-19990,OFF-BI-10001890,7.16,2,0.0,3.4368,Fairfield,Connecticut,6824,Sally Knutson,Consumer,East,Avery Poly Binder Pockets,Office Supplies
187,CA-2011-123260,FM-14290,TEC-AC-10002323,176.8,8,0.0,22.984,Los Angeles,California,90032,Frank Merwin,Home Office,West,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology
188,CA-2013-157000,AM-10360,OFF-ST-10001328,37.224,3,0.2,3.7224,Grand Prairie,Texas,75051,Alice McCarthy,Corporate,East,Personal Filing Tote with Lid/Black/Gray,Office Supplies
189,CA-2013-157000,AM-10360,OFF-PA-10001950,20.016,3,0.2,6.255,Grand Prairie,Texas,75051,Alice McCarthy,Corporate,East,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies
190,CA-2012-102281,MP-17470,FUR-BO-10002613,899.136,4,0.2,112.392,New York City,New York,10035,Mark Packer,Home Office,South,Atlantic Metals Mobile 4-Shelf Bookcases/Custom Colors,Furniture
191,CA-2012-102281,MP-17470,TEC-PH-10001552,71.76,6,0.0,20.0928,New York City,New York,10035,Mark Packer,Home Office,South,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology
192,CA-2012-102281,MP-17470,OFF-PA-10000061,51.84,8,0.0,24.8832,New York City,New York,10035,Mark Packer,Home Office,South,Xerox 205,Office Supplies
193,CA-2012-102281,MP-17470,FUR-BO-10002545,626.352,3,0.2,46.9764,New York City,New York,10035,Mark Packer,Home Office,South,Atlantic Metals Mobile 3-Shelf Bookcases/Custom Colors,Furniture
194,CA-2012-102281,MP-17470,OFF-AR-10003514,19.9,5,0.0,6.567,New York City,New York,10035,Mark Packer,Home Office,South,4009 Highlighters by Sanford,Office Supplies
195,CA-2012-131457,MZ-17515,OFF-EN-10001509,14.28,7,0.0,6.7116,Redlands,California,92374,Mary Zewe,Corporate,West,Poly String Tie Envelopes,Office Supplies
196,CA-2011-140004,CB-12025,OFF-AR-10004685,7.408,2,0.2,1.2038,Hamilton,Ohio,45011,Cassandra Brandow,Consumer,South,Binney & Smith Crayola Metallic Colored Pencils/8-Color Set,Office Supplies
197,CA-2011-140004,CB-12025,OFF-AR-10004027,6.048,3,0.2,1.5876,Hamilton,Ohio,45011,Cassandra Brandow,Consumer,South,Binney & Smith inkTank Erasable Desk Highlighter/Chisel Tip/Yellow/12/Box,Office Supplies
198,CA-2014-107720,VM-21685,OFF-ST-10001414,46.26,3,0.0,12.0276,Westfield,New Jersey,7090,Valerie Mitchum,Home Office,South,Decoflex Hanging Personal Folder File,Office Supplies
199,US-2014-124303,FH-14365,OFF-BI-10000343,2.946,2,0.7,-2.2586,Philadelphia,Pennsylvania,19120,Fred Hopkins,Corporate,West,Pressboard Covers with Storage Hooks/9 1/2 x 11/Light Blue,Office Supplies
200,US-2014-124303,FH-14365,OFF-PA-10002749,16.056,3,0.2,5.8203,Philadelphia,Pennsylvania,19120,Fred Hopkins,Corporate,West,Wirebound Message Books/5-1/2 x 4 Forms/2 or 4 Forms per Page,Office Supplies
201,CA-2014-105074,MB-17305,OFF-PA-10002666,21.744,3,0.2,6.795,Akron,Ohio,44312,Maria Bertelson,Consumer,South,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies
202,CA-2011-133690,BS-11755,FUR-TA-10004289,218.75,2,0.5,-161.875,Denver,Colorado,80219,Bruce Stewart,Consumer,Central,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture
203,CA-2011-133690,BS-11755,OFF-AP-10003622,2.6,1,0.2,0.2925,Denver,Colorado,80219,Bruce Stewart,Consumer,Central,Bravo II Megaboss 12-Amp Hard Body Upright/Replacement Belts/2 Belts per Pack,Office Supplies
204,US-2014-116701,LC-17140,OFF-AP-10003217,66.284,2,0.8,-178.9668,Dallas,Texas,75220,Logan Currie,Consumer,South,Eureka Sanitaire  Commercial Upright,Office Supplies
205,CA-2014-126382,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712,Franklin,Tennessee,37064,Heather Kirkland,Corporate,East,Eldon 200 Class Desk Accessories/Burgundy,Furniture
206,CA-2014-108329,LE-16810,TEC-PH-10001918,444.768,4,0.2,44.4768,Whittier,California,90604,Laurel Elliston,Consumer,East,Nortel Business Series Terminal T7208 Digital phone,Technology
207,CA-2014-135860,JH-15985,OFF-ST-10000642,83.92,4,0.0,5.8744,Saginaw,Michigan,48601,Joseph Holt,Consumer,Central,Tennsco Lockers/Gray,Office Supplies
208,CA-2014-135860,JH-15985,TEC-PH-10001700,131.98,2,0.0,35.6346,Saginaw,Michigan,48601,Joseph Holt,Consumer,Central,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology
209,CA-2014-135860,JH-15985,OFF-BI-10003274,15.92,4,0.0,7.4824,Saginaw,Michigan,48601,Joseph Holt,Consumer,Central,Avery Durable Slant Ring Binders/No Labels,Office Supplies
210,CA-2014-135860,JH-15985,OFF-FA-10000134,52.29,9,0.0,16.2099,Saginaw,Michigan,48601,Joseph Holt,Consumer,Central,Advantus Push Pins/Aluminum Head,Office Supplies
211,CA-2014-135860,JH-15985,OFF-ST-10001522,91.99,1,0.0,3.6796,Saginaw,Michigan,48601,Joseph Holt,Consumer,Central,Gould Plastics 18-Pocket Panel Bin/34w x 5-1/4d x 20-1/2h,Office Supplies
212,CA-2012-101007,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5,Dallas,Texas,75220,Michael Stewart,Corporate,Central,Memorex Micro Travel Drive 8 GB,Technology
213,CA-2012-146262,VW-21775,OFF-LA-10004544,23.68,2,0.2,8.88,Medina,Ohio,44256,Victoria Wilson,Corporate,Central,Avery 505,Office Supplies
214,CA-2012-146262,VW-21775,FUR-BO-10004695,452.45,5,0.5,-244.323,Medina,Ohio,44256,Victoria Wilson,Corporate,Central,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture
215,CA-2012-146262,VW-21775,TEC-PH-10002844,62.982,3,0.4,-14.6958,Medina,Ohio,44256,Victoria Wilson,Corporate,Central,Speck Products Candyshell Flip Case,Technology
216,CA-2012-146262,VW-21775,TEC-MA-10000864,1188.0,9,0.7,-950.4,Medina,Ohio,44256,Victoria Wilson,Corporate,Central,Cisco 9971 IP Video Phone Charcoal,Technology
217,CA-2012-146262,VW-21775,TEC-AC-10000109,89.584,2,0.2,4.4792,Medina,Ohio,44256,Victoria Wilson,Corporate,Central,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology
218,CA-2013-130162,JH-15910,OFF-ST-10001328,93.06,6,0.0,26.0568,Los Angeles,California,90032,Jonathan Howell,Consumer,Central,Personal Filing Tote with Lid/Black/Gray,Office Supplies
219,CA-2013-130162,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782,Los Angeles,California,90032,Jonathan Howell,Consumer,Central,Adtran 1202752G1,Technology
220,CA-2012-169397,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148,Dublin,Ohio,43017,Joni Blumstein,Consumer,West,OIC Bulk Pack Metal Binder Clips,Office Supplies
221,CA-2012-169397,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302,Dublin,Ohio,43017,Joni Blumstein,Consumer,West,While You Were Out Pads/50 per Pad/4 x 5 1/4/Green Cycle,Office Supplies
222,CA-2012-169397,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432,Dublin,Ohio,43017,Joni Blumstein,Consumer,West,Ibico Standard Transparent Covers,Office Supplies
223,CA-2012-169397,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848,Dublin,Ohio,43017,Joni Blumstein,Consumer,West,Executive Impressions 14 Two-Color Numerals Wall Clock,Furniture
224,CA-2012-169397,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904,Dublin,Ohio,43017,Joni Blumstein,Consumer,West,Okidata MB491 Multifunction Printer,Technology
225,CA-2012-169397,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168,Dublin,Ohio,43017,Joni Blumstein,Consumer,West,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies
226,CA-2012-163055,DS-13180,OFF-AR-10001026,2.2,1,0.0,0.968,Detroit,Michigan,48227,David Smith,Corporate,West,Sanford Uni-Blazer View Highlighters/Chisel Tip/Yellow,Office Supplies
227,CA-2012-163055,DS-13180,FUR-TA-10003748,622.45,5,0.0,136.939,Detroit,Michigan,48227,David Smith,Corporate,West,Bevis 36 x 72 Conference Tables,Furniture
228,CA-2012-163055,DS-13180,OFF-ST-10002485,21.98,1,0.0,0.2198,Detroit,Michigan,48227,David Smith,Corporate,West,Rogers Deluxe File Chest,Office Supplies
229,US-2012-145436,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744,Columbia,Tennessee,38401,Valerie Dominguez,Consumer,East,Global Low Back Tilter Chair,Furniture
230,US-2012-145436,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408,Columbia,Tennessee,38401,Valerie Dominguez,Consumer,East,Global Push Button Manager's Chair/Indigo,Furniture
231,US-2011-156216,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432,Charlotte,North Carolina,28205,Erin Ashbrook,Corporate,West,GBC Instant Index System for Binding Systems,Office Supplies
232,US-2014-100930,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048,Tampa,Florida,33614,Christopher Schild,Home Office,South,Bush Advantage Collection Round Conference Table,Furniture
233,US-2014-100930,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458,Tampa,Florida,33614,Christopher Schild,Home Office,South,Bretford Rectangular Conference Table Tops,Furniture
234,US-2014-100930,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552,Tampa,Florida,33614,Christopher Schild,Home Office,South,GBC Instant Index System for Binding Systems,Office Supplies
235,US-2014-100930,CS-12400,FUR-FU-10004017,258.072,3,0.2,0.0,Tampa,Florida,33614,Christopher Schild,Home Office,South,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet/Computer/39 x 49,Furniture
236,US-2014-100930,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247,Tampa,Florida,33614,Christopher Schild,Home Office,South,Logitech P710e Mobile Speakerphone,Technology
237,CA-2014-160514,DB-13120,OFF-PA-10002479,10.56,2,0.0,4.752,Santa Clara,California,95051,David Bremer,Corporate,Central,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies
238,CA-2013-157749,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,Xerox 1957,Office Supplies
239,CA-2013-157749,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture
240,CA-2013-157749,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,Staples,Furniture
241,CA-2013-157749,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,PureGear Roll-On Screen Protector,Technology
242,CA-2013-157749,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,KI Conference Tables,Furniture
243,CA-2013-157749,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,Eldon 100 Class Desk Accessories,Furniture
244,CA-2013-157749,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038,Chicago,Illinois,60610,Ken Lonsdale,Consumer,Central,Binney & Smith Crayola Metallic Colored Pencils/8-Color Set,Office Supplies
245,CA-2011-131926,DW-13480,FUR-CH-10004063,2001.86,7,0.0,580.5394,Lakeville,Minnesota,55044,Dianna Wilson,Home Office,West,Global Deluxe High-Back Manager's Chair,Furniture
246,CA-2011-131926,DW-13480,OFF-ST-10002276,166.72,2,0.0,41.68,Lakeville,Minnesota,55044,Dianna Wilson,Home Office,West,Safco Steel Mobile File Cart,Office Supplies
247,CA-2011-131926,DW-13480,OFF-PA-10004082,47.88,6,0.0,23.94,Lakeville,Minnesota,55044,Dianna Wilson,Home Office,West,Adams Telephone Message Book w/Frequently-Called Numbers Space/400 Messages per Book,Office Supplies
248,CA-2011-131926,DW-13480,OFF-AP-10002945,1503.25,5,0.0,496.0725,Lakeville,Minnesota,55044,Dianna Wilson,Home Office,West,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies
249,CA-2011-131926,DW-13480,OFF-PA-10000061,25.92,4,0.0,12.4416,Lakeville,Minnesota,55044,Dianna Wilson,Home Office,West,Xerox 205,Office Supplies
250,CA-2013-154739,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372,San Francisco,California,94109,Logan Haushalter,Consumer,Central,Global Leather Highback Executive Chair with Pneumatic Height Adjustment/Black,Furniture
251,CA-2013-145625,KC-16540,OFF-PA-10004569,7.61,1,0.0,3.5767,San Diego,California,92037,Kelly Collister,Consumer,Central,Wirebound Message Books/Two 4 1/4 x 5 Forms per Page,Office Supplies
252,CA-2013-145625,KC-16540,TEC-AC-10003832,3347.37,13,0.0,636.0003,San Diego,California,92037,Kelly Collister,Consumer,Central,Logitech P710e Mobile Speakerphone,Technology
8501,CA-2011-169061,AB-10150,OFF-PA-10001878,97.82,2,0.0,45.9754,Yonkers,New York,10701,Aimee Bixby,Consumer,East,Xerox 1891,Office Supplies
253,CA-2013-146941,DL-13315,OFF-ST-10001228,80.58,6,0.0,22.5624,New York City,New York,10024,Delfina Latchford,Consumer,East,Personal File Boxes with Fold-Down Carry Handle,Office Supplies
254,CA-2013-146941,DL-13315,OFF-EN-10003296,361.92,4,0.0,162.864,New York City,New York,10024,Delfina Latchford,Consumer,East,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies
255,US-2012-159982,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924,Chicago,Illinois,60623,Dan Reichenbach,Corporate,South,Eldon 100 Class Desk Accessories,Furniture
256,US-2012-159982,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624,Chicago,Illinois,60623,Dan Reichenbach,Corporate,South,Belkin 19 Vented Equipment Shelf/Black,Office Supplies
